
===== 2026-04-02 04:58:53 | stage=train/size_2200 =====
cwd: /home/lin/Bishe_LLM_for_genesis
command: /home/lin/miniconda3/condabin/conda run -n llm_genesis python cli.py finetune start --base-config /home/lin/Bishe_LLM_for_genesis/configs/base.yaml --config /home/lin/Bishe_LLM_for_genesis/experiments/05_exp1_data_scale/.cache/lora_continue/train_override.yaml --finetune-method lora model_name_or_path=/home/lin/Bishe_LLM_for_genesis/model/Qwen_Qwen2.5-3B-Instruct output_dir=/home/lin/Bishe_LLM_for_genesis/output/exp1_data_scale_lora_continue/size_2200

[INFO|2026-04-02 04:58:59] llamafactory.hparams.parser:508 >> Process rank: 0, world size: 1, device: cuda:0, distributed training: False, compute dtype: torch.bfloat16
[INFO|2026-04-02 04:59:00] llamafactory.data.loader:144 >> Loading dataset /home/lin/Bishe_LLM_for_genesis/data_prepare/splits_4000_exp1_lora_continue/train.json...
[INFO|2026-04-02 04:59:01] llamafactory.data.loader:144 >> Loading dataset /home/lin/Bishe_LLM_for_genesis/data_prepare/splits_4000_exp1_lora_continue/val.json...
training example:
input_ids:
[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 58, 24628, 29577, 60, 4913, 10499, 66582, 606, 3252, 45411, 2198, 5471, 3252, 1700, 2198, 2454, 22317, 966, 8899, 15, 13, 21, 20, 11, 15, 13, 15, 11, 15, 13, 15, 20, 60, 3417, 13989, 24157, 24628, 29577, 60, 58230, 228, 100754, 102768, 101148, 26939, 23384, 99922, 108072, 20, 105887, 44290, 3837, 101889, 104089, 104792, 108302, 151645, 198, 151644, 77091, 198, 4913, 24270, 788, 61753, 1311, 788, 330, 3397, 62, 2127, 497, 330, 966, 788, 508, 15, 13, 21, 20, 11, 220, 15, 13, 15, 11, 220, 15, 13, 16, 1125, 330, 72983, 788, 508, 15, 11, 220, 16, 11, 220, 15, 11, 220, 15, 66125, 5212, 1311, 788, 330, 2508, 1889, 93265, 497, 330, 3487, 788, 220, 15, 13, 15, 19, 92, 13989, 151645, 198]
inputs:
<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
[STATE_CONTEXT]{"entities":[{"name":"cube","category":"object","state":{"pos":[0.65,0.0,0.05]}}]}[/STATE_CONTEXT] 将机械臂移动到方块上方5厘米处，然后打开夹爪<|im_end|>
<|im_start|>assistant
{"commands": [{"action": "move_ee", "pos": [0.65, 0.0, 0.1], "quat": [0, 1, 0, 0]}, {"action": "open_gripper", "position": 0.04}]}<|im_end|>

label_ids:
[-100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, 4913, 24270, 788, 61753, 1311, 788, 330, 3397, 62, 2127, 497, 330, 966, 788, 508, 15, 13, 21, 20, 11, 220, 15, 13, 15, 11, 220, 15, 13, 16, 1125, 330, 72983, 788, 508, 15, 11, 220, 16, 11, 220, 15, 11, 220, 15, 66125, 5212, 1311, 788, 330, 2508, 1889, 93265, 497, 330, 3487, 788, 220, 15, 13, 15, 19, 92, 13989, 151645, 198]
labels:
{"commands": [{"action": "move_ee", "pos": [0.65, 0.0, 0.1], "quat": [0, 1, 0, 0]}, {"action": "open_gripper", "position": 0.04}]}<|im_end|>

eval example:
input_ids:
[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 58, 24628, 29577, 60, 4913, 10499, 66582, 606, 3252, 45411, 2198, 5471, 3252, 1700, 2198, 2454, 22317, 966, 8899, 15, 13, 21, 20, 11, 15, 13, 15, 11, 15, 13, 15, 20, 60, 3417, 13989, 24157, 24628, 29577, 60, 58230, 228, 100754, 102768, 101148, 26939, 23384, 99922, 108072, 220, 16, 15, 4891, 236, 246, 72261, 44290, 3837, 101077, 99745, 18158, 151645, 198, 151644, 77091, 198, 4913, 24270, 788, 61753, 1311, 788, 330, 3397, 62, 2127, 497, 330, 966, 788, 508, 15, 13, 21, 20, 11, 220, 15, 13, 15, 11, 220, 15, 13, 16, 20, 1125, 330, 72983, 788, 508, 15, 11, 220, 16, 11, 220, 15, 11, 220, 15, 13989, 13989, 151645, 198]
inputs:
<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
[STATE_CONTEXT]{"entities":[{"name":"cube","category":"object","state":{"pos":[0.65,0.0,0.05]}}]}[/STATE_CONTEXT] 将机械臂移动到方块上方 10 厘米处，准备抓取<|im_end|>
<|im_start|>assistant
{"commands": [{"action": "move_ee", "pos": [0.65, 0.0, 0.15], "quat": [0, 1, 0, 0]}]}<|im_end|>

label_ids:
[-100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, 4913, 24270, 788, 61753, 1311, 788, 330, 3397, 62, 2127, 497, 330, 966, 788, 508, 15, 13, 21, 20, 11, 220, 15, 13, 15, 11, 220, 15, 13, 16, 20, 1125, 330, 72983, 788, 508, 15, 11, 220, 16, 11, 220, 15, 11, 220, 15, 13989, 13989, 151645, 198]
labels:
{"commands": [{"action": "move_ee", "pos": [0.65, 0.0, 0.15], "quat": [0, 1, 0, 0]}]}<|im_end|>

[INFO|2026-04-02 04:59:02] llamafactory.model.model_utils.kv_cache:144 >> KV cache is disabled during training.
[INFO|2026-04-02 04:59:03] llamafactory.model.model_utils.checkpointing:144 >> Gradient checkpointing enabled.
[INFO|2026-04-02 04:59:03] llamafactory.model.model_utils.attention:144 >> Using torch SDPA for faster training and inference.
[INFO|2026-04-02 04:59:03] llamafactory.model.adapter:144 >> Upcasting trainable params to float32.
[INFO|2026-04-02 04:59:03] llamafactory.model.adapter:144 >> Fine-tuning method: LoRA
[INFO|2026-04-02 04:59:03] llamafactory.model.model_utils.misc:144 >> Found linear modules: v_proj,gate_proj,down_proj,q_proj,up_proj,o_proj,k_proj
[INFO|2026-04-02 04:59:04] llamafactory.model.loader:144 >> trainable params: 29,933,568 || all params: 3,115,872,256 || trainable%: 0.9607
{'loss': 1.2708, 'grad_norm': 2.344630479812622, 'learning_rate': 1.1594202898550725e-05, 'epoch': 0.04}

 79%|███████▉  | 79/100 [00:20<00:07,  2.93it/s][A

 80%|████████  | 80/100 [00:21<00:08,  2.49it/s][A

 81%|████████  | 81/100 [00:21<00:06,  2.94it/s][A

 82%|████████▏ | 82/100 [00:21<00:05,  3.52it/s][A

 83%|████████▎ | 83/100 [00:21<00:04,  3.81it/s][A

 84%|████████▍ | 84/100 [00:22<00:03,  4.40it/s][A

 85%|████████▌ | 85/100 [00:22<00:03,  4.10it/s][A

 86%|████████▌ | 86/100 [00:22<00:02,  4.67it/s][A

 87%|████████▋ | 87/100 [00:22<00:02,  5.16it/s][A

 88%|████████▊ | 88/100 [00:22<00:02,  4.02it/s][A

 89%|████████▉ | 89/100 [00:23<00:03,  2.91it/s][A

 90%|█████████ | 90/100 [00:23<00:02,  3.51it/s][A

 91%|█████████ | 91/100 [00:23<00:02,  3.90it/s][A

 92%|█████████▏| 92/100 [00:24<00:02,  3.45it/s][A

 93%|█████████▎| 93/100 [00:24<00:01,  3.84it/s][A

 94%|█████████▍| 94/100 [00:24<00:01,  4.42it/s][A

 95%|█████████▌| 95/100 [00:24<00:01,  3.63it/s][A

 96%|█████████▌| 96/100 [00:25<00:01,  3.28it/s][A

 97%|█████████▋| 97/100 [00:25<00:01,  2.88it/s][A

 98%|█████████▊| 98/100 [00:26<00:00,  2.68it/s][A

 99%|█████████▉| 99/100 [00:26<00:00,  2.99it/s][A

100%|██████████| 100/100 [00:26<00:00,  3.36it/s][A
                                                   

                                                 
[A
 15%|█▍        | 100/685 [21:08<2:00:34, 12.37s/it]

100%|██████████| 100/100 [00:26<00:00,  3.36it/s][A

                                                 [A[INFO|trainer.py:3984] 2026-04-02 05:20:12,568 >> Saving model checkpoint to /home/lin/Bishe_LLM_for_genesis/output/exp1_data_scale_lora_continue/size_2200/checkpoint-100
[INFO|configuration_utils.py:691] 2026-04-02 05:20:12,586 >> loading configuration file /home/lin/Bishe_LLM_for_genesis/model/Qwen_Qwen2.5-3B-Instruct/config.json
[INFO|configuration_utils.py:765] 2026-04-02 05:20:12,587 >> Model config Qwen2Config {
  "architectures": [
    "Qwen2ForCausalLM"
  ],
  "attention_dropout": 0.0,
  "bos_token_id": 151643,
  "eos_token_id": 151645,
  "hidden_act": "silu",
  "hidden_size": 2048,
  "initializer_range": 0.02,
  "intermediate_size": 11008,
  "max_position_embeddings": 32768,
  "max_window_layers": 70,
  "model_type": "qwen2",
  "num_attention_heads": 16,
  "num_hidden_layers": 36,
  "num_key_value_heads": 2,
  "rms_norm_eps": 1e-06,
  "rope_scaling": null,
  "rope_theta": 1000000.0,
  "sliding_window": 32768,
  "tie_word_embeddings": true,
  "torch_dtype": "bfloat16",
  "transformers_version": "4.51.3",
  "use_cache": true,
  "use_sliding_window": false,
  "vocab_size": 151936
}

[INFO|tokenization_utils_base.py:2510] 2026-04-02 05:20:12,758 >> tokenizer config file saved in /home/lin/Bishe_LLM_for_genesis/output/exp1_data_scale_lora_continue/size_2200/checkpoint-100/tokenizer_config.json
[INFO|tokenization_utils_base.py:2519] 2026-04-02 05:20:12,758 >> Special tokens file saved in /home/lin/Bishe_LLM_for_genesis/output/exp1_data_scale_lora_continue/size_2200/checkpoint-100/special_tokens_map.json
/home/lin/miniconda3/envs/llm_genesis/lib/python3.11/site-packages/torch/utils/data/_utils/pin_memory.py:57: DeprecationWarning: The argument 'device' of Tensor.pin_memory() is deprecated. Please do not pass this argument. (Triggered internally at /pytorch/aten/src/ATen/native/Memory.cpp:46.)
  return data.pin_memory(device)
/home/lin/miniconda3/envs/llm_genesis/lib/python3.11/site-packages/torch/utils/data/_utils/pin_memory.py:57: DeprecationWarning: The argument 'device' of Tensor.is_pinned() is deprecated. Please do not pass this argument. (Triggered internally at /pytorch/aten/src/ATen/native/Memory.cpp:31.)
  return data.pin_memory(device)

 15%|█▍        | 101/685 [21:24<3:29:17, 21.50s/it]
 15%|█▍        | 102/685 [21:36<3:03:21, 18.87s/it]
 15%|█▌        | 103/685 [21:48<2:42:13, 16.72s/it]
 15%|█▌        | 104/685 [22:04<2:40:47, 16.61s/it]
 15%|█▌        | 105/685 [22:18<2:31:33, 15.68s/it]
                                                   

 15%|█▌        | 105/685 [22:18<2:31:33, 15.68s/it]
 15%|█▌        | 106/685 [22:34<2:34:10, 15.98s/it]
 16%|█▌        | 107/685 [22:46<2:20:50, 14.62s/it]
 16%|█▌        | 108/685 [22:59<2:16:56, 14.24s/it]
 16%|█▌        | 109/685 [23:15<2:21:55, 14.78s/it]
 16%|█▌        | 110/685 [23:31<2:22:54, 14.91s/it]
                                                   

 16%|█▌        | 110/685 [23:31<2:22:54, 14.91s/it]
 16%|█▌        | 111/685 [23:45<2:21:46, 14.82s/it]
 16%|█▋        | 112/685 [23:58<2:14:44, 14.11s/it]
 16%|█▋        | 113/685 [24:10<2:10:45, 13.72s/it]
 17%|█▋        | 114/685 [24:29<2:25:14, 15.26s/it]
 17%|█▋        | 115/685 [24:40<2:12:17, 13.93s/it]
                                                   

 17%|█▋        | 115/685 [24:40<2:12:17, 13.93s/it]
 17%|█▋        | 116/685 [24:53<2:10:31, 13.76s/it]
 17%|█▋        | 117/685 [25:05<2:03:17, 13.02s/it]
 17%|█▋        | 118/685 [25:17<2:00:39, 12.77s/it]
 17%|█▋        | 119/685 [25:30<2:01:25, 12.87s/it]
 18%|█▊        | 120/685 [25:44<2:04:21, 13.21s/it]
                                                   

 18%|█▊        | 120/685 [25:44<2:04:21, 13.21s/it]
 18%|█▊        | 121/685 [26:00<2:11:53, 14.03s/it]
 18%|█▊        | 122/685 [26:18<2:24:12, 15.37s/it]
 18%|█▊        | 123/685 [26:33<2:20:11, 14.97s/it]
 18%|█▊        | 124/685 [26:44<2:10:28, 13.95s/it]
 18%|█▊        | 125/685 [26:59<2:12:35, 14.21s/it]
                                                   

 18%|█▊        | 125/685 [26:59<2:12:35, 14.21s/it]
 18%|█▊        | 126/685 [27:14<2:13:39, 14.35s/it]
 19%|█▊        | 127/685 [27:23<2:00:57, 13.01s/it]
 19%|█▊        | 128/685 [27:41<2:13:07, 14.34s/it]
 19%|█▉        | 129/685 [27:55<2:12:05, 14.25s/it]
 19%|█▉        | 130/685 [28:06<2:03:09, 13.31s/it]
                                                   

 19%|█▉        | 130/685 [28:06<2:03:09, 13.31s/it]
 19%|█▉        | 131/685 [28:16<1:54:47, 12.43s/it]
 19%|█▉        | 132/685 [28:33<2:05:15, 13.59s/it]
 19%|█▉        | 133/685 [28:42<1:52:27, 12.22s/it]
 20%|█▉        | 134/685 [28:52<1:46:08, 11.56s/it]
 20%|█▉        | 135/685 [29:08<1:59:34, 13.04s/it]
                                                   

 20%|█▉        | 135/685 [29:08<1:59:34, 13.04s/it]
 20%|█▉        | 136/685 [29:18<1:50:21, 12.06s/it]
 20%|██        | 137/685 [29:35<2:04:26, 13.63s/it]
 20%|██        | 138/685 [29:42<1:45:58, 11.62s/it]
 20%|██        | 139/685 [29:52<1:39:37, 10.95s/it]
 20%|██        | 140/685 [30:06<1:48:28, 11.94s/it]
                                                   

 20%|██        | 140/685 [30:06<1:48:28, 11.94s/it]
 21%|██        | 141/685 [30:18<1:47:45, 11.89s/it]
 21%|██        | 142/685 [30:30<1:49:39, 12.12s/it]
 21%|██        | 143/685 [30:41<1:46:04, 11.74s/it]
 21%|██        | 144/685 [30:54<1:48:17, 12.01s/it]
 21%|██        | 145/685 [31:07<1:51:12, 12.36s/it]
                                                   

 21%|██        | 145/685 [31:07<1:51:12, 12.36s/it]
 21%|██▏       | 146/685 [31:23<1:59:56, 13.35s/it]
 21%|██▏       | 147/685 [31:37<2:01:45, 13.58s/it]
 22%|██▏       | 148/685 [31:50<2:00:39, 13.48s/it]
 22%|██▏       | 149/685 [32:07<2:10:55, 14.66s/it]
 22%|██▏       | 150/685 [32:24<2:15:25, 15.19s/it]
                                                   

 22%|██▏       | 150/685 [32:24<2:15:25, 15.19s/it][INFO|trainer.py:4307] 2026-04-02 05:31:28,854 >> 
***** Running Evaluation *****
[INFO|trainer.py:4309] 2026-04-02 05:31:28,854 >>   Num examples = 200
[INFO|trainer.py:4312] 2026-04-02 05:31:28,854 >>   Batch size = 2


  0%|          | 0/100 [00:00<?, ?it/s][A

  2%|▏         | 2/100 [00:00<00:08, 11.86it/s][A

  4%|▍         | 4/100 [00:00<00:15,  6.24it/s][A

  5%|▌         | 5/100 [00:01<00:25,  3.76it/s][A

  6%|▌         | 6/100 [00:01<00:22,  4.17it/s][A

  7%|▋         | 7/100 [00:01<00:20,  4.57it/s][A

  8%|▊         | 8/100 [00:01<00:24,  3.74it/s][A

  9%|▉         | 9/100 [00:02<00:22,  4.01it/s][A

 10%|█         | 10/100 [00:02<00:25,  3.51it/s][A

 11%|█         | 11/100 [00:02<00:23,  3.73it/s][A

 12%|█▏        | 12/100 [00:03<00:30,  2.93it/s][A

 13%|█▎        | 13/100 [00:03<00:26,  3.34it/s][A

 14%|█▍        | 14/100 [00:03<00:21,  3.94it/s][A

 15%|█▌        | 15/100 [00:03<00:19,  4.38it/s][A

 16%|█▌        | 16/100 [00:03<00:17,  4.70it/s][A

 17%|█▋        | 17/100 [00:04<00:18,  4.39it/s][A

 18%|█▊        | 18/100 [00:04<00:17,  4.77it/s][A

 19%|█▉        | 19/100 [00:04<00:15,  5.19it/s][A

 20%|██        | 20/100 [00:04<00:19,  4.17it/s][A

 21%|██        | 21/100 [00:04<00:16,  4.71it/s][A

 22%|██▏       | 22/100 [00:05<00:15,  5.11it/s][A

 23%|██▎       | 23/100 [00:05<00:21,  3.62it/s][A

 24%|██▍       | 24/100 [00:05<00:23,  3.27it/s][A

 25%|██▌       | 25/100 [00:06<00:25,  2.91it/s][A

 26%|██▌       | 26/100 [00:06<00:30,  2.43it/s][A

 27%|██▋       | 27/100 [00:07<00:26,  2.81it/s][A

 28%|██▊       | 28/100 [00:07<00:21,  3.32it/s][A

 29%|██▉       | 29/100 [00:07<00:23,  2.99it/s][A

 30%|███       | 30/100 [00:07<00:19,  3.59it/s][A

 31%|███       | 31/100 [00:08<00:25,  2.69it/s][A

 32%|███▏      | 32/100 [00:08<00:21,  3.21it/s][A

 33%|███▎      | 33/100 [00:08<00:17,  3.81it/s][A

 34%|███▍      | 34/100 [00:08<00:15,  4.22it/s][A

 35%|███▌      | 35/100 [00:09<00:14,  4.59it/s][A

 36%|███▌      | 36/100 [00:09<00:17,  3.73it/s][A

 37%|███▋      | 37/100 [00:09<00:14,  4.33it/s][A

 38%|███▊      | 38/100 [00:09<00:13,  4.66it/s][A

 39%|███▉      | 39/100 [00:09<00:11,  5.19it/s][A

 40%|████      | 40/100 [00:10<00:11,  5.31it/s][A

 41%|████      | 41/100 [00:10<00:14,  4.07it/s][A

 42%|████▏     | 42/100 [00:10<00:12,  4.49it/s][A

 43%|████▎     | 43/100 [00:11<00:15,  3.72it/s][A

 44%|████▍     | 44/100 [00:11<00:12,  4.37it/s][A

 45%|████▌     | 45/100 [00:11<00:16,  3.32it/s][A

 46%|████▌     | 46/100 [00:11<00:14,  3.82it/s][A

 47%|████▋     | 47/100 [00:12<00:15,  3.38it/s][A

 48%|████▊     | 48/100 [00:12<00:13,  3.87it/s][A

 49%|████▉     | 49/100 [00:12<00:13,  3.79it/s][A

 50%|█████     | 50/100 [00:12<00:11,  4.35it/s][A

 51%|█████     | 51/100 [00:13<00:10,  4.69it/s][A

 52%|█████▏    | 52/100 [00:13<00:10,  4.71it/s][A

 53%|█████▎    | 53/100 [00:13<00:10,  4.35it/s][A

 54%|█████▍    | 54/100 [00:13<00:12,  3.67it/s][A

 55%|█████▌    | 55/100 [00:14<00:10,  4.10it/s][A

 56%|█████▌    | 56/100 [00:14<00:09,  4.51it/s][A

 57%|█████▋    | 57/100 [00:14<00:11,  3.74it/s][A

 58%|█████▊    | 58/100 [00:14<00:11,  3.68it/s][A

 59%|█████▉    | 59/100 [00:15<00:12,  3.34it/s][A

 60%|██████    | 60/100 [00:15<00:13,  2.97it/s][A

 61%|██████    | 61/100 [00:15<00:10,  3.55it/s][A

 62%|██████▏   | 62/100 [00:16<00:12,  3.11it/s][A

 63%|██████▎   | 63/100 [00:16<00:14,  2.64it/s][A

 64%|██████▍   | 64/100 [00:17<00:13,  2.61it/s][A

 65%|██████▌   | 65/100 [00:17<00:14,  2.43it/s][A

 66%|██████▌   | 66/100 [00:18<00:15,  2.23it/s][A

 67%|██████▋   | 67/100 [00:18<00:11,  2.75it/s][A

 68%|██████▊   | 68/100 [00:18<00:11,  2.67it/s][A

 69%|██████▉   | 69/100 [00:18<00:09,  3.12it/s][A

 70%|███████   | 70/100 [00:19<00:10,  2.87it/s][A

 71%|███████   | 71/100 [00:19<00:10,  2.79it/s][A

 72%|███████▏  | 72/100 [00:20<00:10,  2.71it/s][A

 73%|███████▎  | 73/100 [00:20<00:08,  3.30it/s][A

 74%|███████▍  | 74/100 [00:20<00:06,  3.76it/s][A

 75%|███████▌  | 75/100 [00:20<00:06,  3.81it/s][A

 76%|███████▌  | 76/100 [00:20<00:06,  3.62it/s][A

 77%|███████▋  | 77/100 [00:21<00:05,  4.15it/s][A

 78%|███████▊  | 78/100 [00:21<00:07,  3.10it/s][A

 79%|███████▉  | 79/100 [00:22<00:07,  2.70it/s][A

 80%|████████  | 80/100 [00:22<00:08,  2.31it/s][A

 81%|████████  | 81/100 [00:22<00:06,  2.72it/s][A

 82%|████████▏ | 82/100 [00:23<00:05,  3.34it/s][A

 83%|████████▎ | 83/100 [00:23<00:04,  3.65it/s][A

 84%|████████▍ | 84/100 [00:23<00:03,  4.23it/s][A

 85%|████████▌ | 85/100 [00:23<00:03,  3.83it/s][A

 86%|████████▌ | 86/100 [00:23<00:03,  4.41it/s][A

 87%|████████▋ | 87/100 [00:24<00:02,  4.96it/s][A

 88%|████████▊ | 88/100 [00:24<00:03,  3.84it/s][A

 89%|████████▉ | 89/100 [00:25<00:04,  2.74it/s][A

 90%|█████████ | 90/100 [00:25<00:02,  3.33it/s][A

 91%|█████████ | 91/100 [00:25<00:02,  3.70it/s][A

 92%|█████████▏| 92/100 [00:25<00:02,  3.20it/s][A

 93%|█████████▎| 93/100 [00:26<00:01,  3.59it/s][A

 94%|█████████▍| 94/100 [00:26<00:01,  4.15it/s][A

 95%|█████████▌| 95/100 [00:26<00:01,  3.49it/s][A

 96%|█████████▌| 96/100 [00:26<00:01,  3.13it/s][A

 97%|█████████▋| 97/100 [00:27<00:01,  2.68it/s][A

 98%|█████████▊| 98/100 [00:27<00:00,  2.50it/s][A

 99%|█████████▉| 99/100 [00:28<00:00,  2.77it/s][A

100%|██████████| 100/100 [00:28<00:00,  3.12it/s][A
                                                   

                                                 
[A
 22%|██▏       | 150/685 [32:53<2:15:25, 15.19s/it]

100%|██████████| 100/100 [00:28<00:00,  3.12it/s][A

                                                 [A
 22%|██▏       | 151/685 [33:08<3:32:08, 23.84s/it]
 22%|██▏       | 152/685 [33:21<3:03:12, 20.62s/it]
 22%|██▏       | 153/685 [33:35<2:44:30, 18.55s/it]
 22%|██▏       | 154/685 [33:49<2:33:28, 17.34s/it]
 23%|██▎       | 155/685 [34:05<2:28:51, 16.85s/it]
                                                   

 23%|██▎       | 155/685 [34:05<2:28:51, 16.85s/it]
 23%|██▎       | 156/685 [34:21<2:27:33, 16.74s/it]
 23%|██▎       | 157/685 [34:35<2:19:16, 15.83s/it]
 23%|██▎       | 158/685 [34:46<2:06:14, 14.37s/it]
 23%|██▎       | 159/685 [34:56<1:52:58, 12.89s/it]
 23%|██▎       | 160/685 [35:06<1:45:23, 12.05s/it]
                                                   

 23%|██▎       | 160/685 [35:06<1:45:23, 12.05s/it]
 24%|██▎       | 161/685 [35:20<1:51:36, 12.78s/it]
 24%|██▎       | 162/685 [35:33<1:51:36, 12.80s/it]
 24%|██▍       | 163/685 [35:48<1:56:14, 13.36s/it]
 24%|██▍       | 164/685 [36:01<1:56:00, 13.36s/it]
 24%|██▍       | 165/685 [36:13<1:52:14, 12.95s/it]
                                                   

 24%|██▍       | 165/685 [36:13<1:52:14, 12.95s/it]
 24%|██▍       | 166/685 [36:26<1:51:08, 12.85s/it]
 24%|██▍       | 167/685 [36:43<2:03:49, 14.34s/it]
 25%|██▍       | 168/685 [36:58<2:04:20, 14.43s/it]
 25%|██▍       | 169/685 [37:07<1:50:08, 12.81s/it]
 25%|██▍       | 170/685 [37:20<1:49:38, 12.77s/it]
                                                   

 25%|██▍       | 170/685 [37:20<1:49:38, 12.77s/it]
 25%|██▍       | 171/685 [37:35<1:55:39, 13.50s/it]
 25%|██▌       | 172/685 [37:53<2:08:09, 14.99s/it]
 25%|██▌       | 173/685 [38:07<2:03:41, 14.49s/it]
 25%|██▌       | 174/685 [38:21<2:03:07, 14.46s/it]
 26%|██▌       | 175/685 [38:39<2:10:52, 15.40s/it]
                                                   

 26%|██▌       | 175/685 [38:39<2:10:52, 15.40s/it]
 26%|██▌       | 176/685 [38:54<2:10:45, 15.41s/it]
 26%|██▌       | 177/685 [39:04<1:55:38, 13.66s/it]
 26%|██▌       | 178/685 [39:15<1:50:35, 13.09s/it]
 26%|██▌       | 179/685 [39:25<1:40:56, 11.97s/it]
 26%|██▋       | 180/685 [39:38<1:43:49, 12.34s/it]
                                                   

 26%|██▋       | 180/685 [39:38<1:43:49, 12.34s/it]
 26%|██▋       | 181/685 [39:54<1:52:45, 13.42s/it]
 27%|██▋       | 182/685 [40:07<1:51:52, 13.34s/it]
 27%|██▋       | 183/685 [40:20<1:51:28, 13.32s/it]
 27%|██▋       | 184/685 [40:34<1:52:45, 13.50s/it]
 27%|██▋       | 185/685 [40:49<1:55:04, 13.81s/it]
                                                   

 27%|██▋       | 185/685 [40:49<1:55:04, 13.81s/it]
 27%|██▋       | 186/685 [41:03<1:56:27, 14.00s/it]
 27%|██▋       | 187/685 [41:17<1:55:11, 13.88s/it]
 27%|██▋       | 188/685 [41:30<1:53:59, 13.76s/it]
 28%|██▊       | 189/685 [41:42<1:48:07, 13.08s/it]
 28%|██▊       | 190/685 [41:52<1:41:42, 12.33s/it]
                                                   

 28%|██▊       | 190/685 [41:53<1:41:42, 12.33s/it]
 28%|██▊       | 191/685 [42:00<1:28:44, 10.78s/it]
 28%|██▊       | 192/685 [42:15<1:39:07, 12.06s/it]
 28%|██▊       | 193/685 [42:25<1:35:23, 11.63s/it]
 28%|██▊       | 194/685 [42:36<1:33:04, 11.37s/it]
 28%|██▊       | 195/685 [42:51<1:42:07, 12.50s/it]
                                                   

 28%|██▊       | 195/685 [42:51<1:42:07, 12.50s/it]
 29%|██▊       | 196/685 [43:04<1:43:02, 12.64s/it]
 29%|██▉       | 197/685 [43:23<1:57:27, 14.44s/it]
 29%|██▉       | 198/685 [43:35<1:50:39, 13.63s/it]
 29%|██▉       | 199/685 [43:43<1:38:49, 12.20s/it]
 29%|██▉       | 200/685 [43:59<1:45:50, 13.09s/it]
                                                   

 29%|██▉       | 200/685 [43:59<1:45:50, 13.09s/it][INFO|trainer.py:4307] 2026-04-02 05:43:03,643 >> 
***** Running Evaluation *****
[INFO|trainer.py:4309] 2026-04-02 05:43:03,643 >>   Num examples = 200
[INFO|trainer.py:4312] 2026-04-02 05:43:03,643 >>   Batch size = 2


  0%|          | 0/100 [00:00<?, ?it/s][A

  2%|▏         | 2/100 [00:00<00:08, 11.89it/s][A

  4%|▍         | 4/100 [00:00<00:15,  6.18it/s][A

  5%|▌         | 5/100 [00:01<00:25,  3.70it/s][A

  6%|▌         | 6/100 [00:01<00:22,  4.13it/s][A

  7%|▋         | 7/100 [00:01<00:20,  4.50it/s][A

  8%|▊         | 8/100 [00:01<00:25,  3.63it/s][A

  9%|▉         | 9/100 [00:02<00:23,  3.92it/s][A

 10%|█         | 10/100 [00:02<00:26,  3.46it/s][A

 11%|█         | 11/100 [00:02<00:23,  3.73it/s][A

 12%|█▏        | 12/100 [00:03<00:29,  2.96it/s][A

 13%|█▎        | 13/100 [00:03<00:25,  3.36it/s][A

 14%|█▍        | 14/100 [00:03<00:21,  3.95it/s][A

 15%|█▌        | 15/100 [00:03<00:19,  4.33it/s][A

 16%|█▌        | 16/100 [00:03<00:17,  4.69it/s][A

 17%|█▋        | 17/100 [00:04<00:18,  4.38it/s][A

 18%|█▊        | 18/100 [00:04<00:17,  4.69it/s][A

